RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,Fr,5-11,Quel'Ron House,Jacksonville St.,CUSA,74.3,-1.1,-7.8,79.9,16.9,28.6,41.8,3.6,3.0,15.2,28.7,0.0,2.0,50.0,8-23,0.348,2.0,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,Fr,6-0,Davian Williams,Alcorn St.,SWAC,57.2,-1.1,-7.6,83.0,18.1,32.6,38.5,4.0,15.8,7.0,14.8,0.0,2.7,39.1,6-16,0.375,4.7,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,Sr,6-6,Kobe Julien,Arkansas St.,SB,66.4,-1.1,-7.1,79.7,20.0,29.7,35.9,7.3,10.7,13.1,28.1,1.5,1.7,35.1,8-19,0.421,7.8,2-18,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,Jr,6-10,Demarshay Johnson Jr.,San Diego St.,MWC,3.3,-1.1,-2.5,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.0,0.0,0-1,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,So,6-6,Kam Craft,Miami OH,MAC,55.7,-1.1,-7.0,81.6,16.9,34.8,38.0,3.1,9.4,6.0,11.8,0.0,1.0,24.2,7-18,0.389,7.5,3-15,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,Jr,6-10,J.C. Riley,Northwestern St.,Slnd,13.3,-1.1,-9.2,57.2,20.7,33.3,33.9,15.0,12.7,6.7,47.2,4.3,4.9,100.0,1-3,0.333,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,Fr,6-5,Warren Yeh,Alabama A&M,SWAC,12.8,-1.1,-19.8,32.6,20.7,10.0,12.6,0.0,0.0,7.2,10.2,0.0,4.2,40.0,1-2,0.500,16.9,0-8,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,Jr,6-5,Andres Marrero,La Salle,A10,12.9,-1.1,-12.1,51.2,11.2,0.0,16.9,10.4,13.3,0.0,26.8,0.0,0.0,100.0,0-0,0.000,6.0,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,So,6-3,Sheridan Sharp,Southern Illinois,MVC,30.6,-1.1,-11.6,73.3,18.2,42.9,50.3,0.0,8.4,23.3,46.7,0.0,1.2,28.6,3-5,0.600,2.4,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,Fr,7-0,Paulis Rapolis,Northern Kentucky,Horz,4.2,-1.1,-19.9,0.0,5.8,0.0,0.0,0.0,11.9,0.0,100.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,Jr,6-6,Aaron Nkrumah,Tennessee St.,OVC,77.4,-1.1,-3.0,82.8,20.6,37.5,45.2,1.6,15.3,10.8,24.9,3.2,3.7,57.5,12-30,0.400,3.7,2-10,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,Jr,6-11,Charles Johnston,Furman,SC,24.3,-1.1,-5.7,59.9,20.1,19.2,22.8,7.3,23.1,11.4,18.0,4.7,4.9,38.5,1-5,0.200,9.6,1-8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,Fr,6-7,Nigel Clarkson,Columbia,Ivy,2.8,-1.1,-16.5,0.0,6.4,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0-0,0.000,8.4,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,Sr,6-1,Amir Nesbitt,Stonehill,NEC,42.2,-1.1,-7.9,76.9,17.7,30.0,36.5,0.0,9.3,18.7,25.4,0.0,5.2,20.0,3-5,0.600,11.2,2-15,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,So,6-4,Connor Dubsky,UNC Asheville,BSth,14.5,-1.1,-18.7,54.3,11.8,25.0,25.0,0.0,9.0,5.6,17.2,0.0,0.0,0.0,0-0,0.000,12.2,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,Fr,6-10,Isaac Munkadi,Fairfield,MAAC,23.4,-1.1,-12.4,64.3,13.5,50.0,50.0,9.6,17.1,0.0,49.6,10.3,0.0,0.0,2-4,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,Fr,6-9,Declan Cutler,Weber St.,BSky,21.5,-1.1,-6.7,67.1,8.0,66.7,66.7,2.9,18.5,0.0,53.6,7.4,1.4,0.0,2-3,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,Sr,6-9,Patrick McCaffery,Butler,BE,76.2,-1.1,-4.5,79.7,14.9,33.8,39.3,2.3,8.9,8.5,20.0,0.0,0.0,17.6,4-12,0.333,8.2,5-22,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,Fr,6-10,Papa Amadou Kante,Pittsburgh,ACC,5.3,-1.1,-15.8,0.0,9.6,0.0,0.0,0.0,25.2,0.0,60.1,13.7,0.0,0.0,0-1,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,Sr,6-8,Alvin Stredic,Mississippi Valley S,SWAC,40.5,-1.1,-9.9,84.0,19.9,30.0,41.2,8.6,22.0,11.5,18.4,1.3,1.5,45.0,6-20,0.300,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,Fr,6-1,Mekhi Conner,Sacred Heart,MAAC,91.3,-1.1,-6.0,80.1,20.5,30.9,33.8,0.6,10.9,39.8,28.7,1.6,3.1,14.9,4-15,0.267,9.9,7-32,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,Fr,6-8,Duane Thompson,St. Bonaventure,A10,13.8,-1.1,-10.3,65.7,27.2,20.0,29.0,7.4,0.0,10.4,13.3,0.0,0.0,80.0,1-4,0.250,3.6,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,So,6-0,Cameron Piggee,NJIT,AE,15.3,-1.1,-11.3,57.7,12.5,33.3,38.0,0.0,0.0,7.0,36.4,0.0,2.3,66.7,1-1,1.000,4.5,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,So,6-1,Jinwoo Kim,Navy,Pat,62.7,-1.1,-8.3,87.8,14.8,34.8,35.8,2.7,9.5,8.6,3.2,0.0,1.9,30.3,10-22,0.455,5.2,1-11,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,Fr,6-3,Collin O'Connor,Stony Brook,CAA,94.0,-1.1,-7.8,82.2,20.2,43.2,47.8,0.0,8.5,17.5,26.8,1.3,1.4,29.5,10-28,0.357,5.4,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,Fr,6-8,Bradyn Foster,Penn,Ivy,2.9,-1.1,-11.5,0.0,8.1,0.0,0.0,0.0,46.4,0.0,100.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,Jr,6-4,Daylen Berry,Charleston Southern,BSth,85.6,-1.1,-7.7,80.7,23.5,35.0,43.1,2.5,14.1,19.0,27.9,0.0,1.8,40.0,8-16,0.500,10.5,4-24,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,Fr,6-5,Rakease Passmore,Kansas,B12,11.2,-1.1,-10.2,43.1,19.9,20.0,18.3,0.0,9.0,20.8,37.9,0.0,2.5,20.0,1-4,0.250,2.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,Jr,7-0,Nate Barnhart,South Dakota St.,Sum,11.2,-1.1,-5.1,67.7,15.8,30.0,30.0,9.8,15.5,7.3,32.7,5.7,0.0,0.0,0-0,0.000,13.0,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,Sr,6-2,Julian Mackey,Houston Christian,Slnd,59.8,-1.1,-9.0,73.3,25.5,32.4,35.6,0.9,10.3,9.7,14.5,1.8,1.6,9.8,6-25,0.240,13.7,7-26,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,So,6-9,Xinyi Li,LIU,NEC,6.6,-1.1,-17.3,0.0,5.8,0.0,0.0,0.0,24.7,0.0,100.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,Sr,6-7,TJ Biel,Southeast Missouri S,OVC,31.9,-1.1,-4.4,78.1,9.2,37.5,39.1,2.0,14.2,4.5,19.3,3.0,2.6,25.0,3-4,0.750,3.6,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,Sr,5-11,Darius Ford,Alabama A&M,SWAC,34.3,-1.1,-11.3,67.2,27.0,23.9,36.5,4.6,7.2,11.5,29.2,0.0,4.8,65.2,4-11,0.364,9.5,1-12,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,So,6-7,Jackson Skipper,Oral Roberts,Sum,42.5,-1.2,-7.1,79.5,13.6,38.2,40.3,2.6,12.0,0.0,10.4,2.8,0.7,35.3,2-7,0.286,7.1,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,Fr,6-1,Luke Flynn,Wofford,SC,45.6,-1.2,-5.5,82.6,12.2,28.1,31.6,5.1,17.7,10.3,21.7,3.2,1.3,18.8,0-0,0.000,10.5,3-16,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,Sr,5-11,Sam Mervis,Southern Indiana,OVC,8.5,-1.2,-19.5,13.8,12.2,0.0,0.0,0.0,11.7,9.4,54.0,0.0,3.3,0.0,0-2,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,So,6-7,Ryan Zan,La Salle,A10,8.6,-1.2,-19.0,21.4,10.4,0.0,0.0,7.7,19.8,0.0,0.0,0.0,0.0,0.0,0-2,0.000,4.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,Jr,6-3,Ray Glasgow,Tennessee Tech,OVC,5.5,-1.2,-14.8,0.0,7.7,0.0,0.0,0.0,10.8,0.0,0.0,9.5,0.0,0.0,0-0,0.000,10.2,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,Fr,6-6,Cam Scott,South Carolina,SEC,10.8,-1.2,-18.9,25.8,19.2,0.0,14.4,0.0,17.8,0.0,27.8,0.0,0.0,33.3,0-1,0.000,13.3,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,Jr,6-9,Mason Miller,Creighton,BE,21.1,-1.2,-4.6,73.6,5.1,0.0,0.0,6.4,6.1,8.6,0.0,0.0,0.0,0.0,0-0,0.000,5.2,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,Fr,6-7,Abdou Khadre Kébé,Mount St. Mary's,MAAC,13.9,-1.2,-19.0,45.7,18.2,50.0,50.0,0.0,11.3,0.0,59.4,0.0,0.0,0.0,1-1,1.000,8.6,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,Sr,6-9,JJ Traynor,DePaul,BE,54.5,-1.2,-8.1,73.1,15.8,31.3,31.3,5.0,20.6,6.5,8.6,3.7,0.0,0.0,6-15,0.400,6.1,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,Sr,6-2,Isaac Parson,North Carolina Centr,MEAC,47.7,-1.2,-11.7,75.5,23.6,29.2,36.6,3.2,8.5,40.7,36.8,1.0,1.8,29.2,7-19,0.368,2.9,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,Jr,6-0,Sam Hoiberg,Nebraska,B10,56.2,-1.2,2.2,83.0,8.4,71.4,71.4,0.0,10.2,13.0,47.9,1.2,4.7,0.0,2-2,1.000,3.3,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,Sr,5-10,Hakim Byrd,Utah Tech,WAC,68.3,-1.2,-8.4,80.8,15.7,40.3,42.8,0.8,5.1,6.7,21.0,0.0,0.8,8.3,7-22,0.318,5.7,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,Jr,6-7,Zachary Davis,South Carolina,SEC,68.3,-1.2,-1.3,75.9,15.6,44.4,50.5,2.9,19.7,16.5,40.5,0.0,2.6,55.6,5-11,0.455,3.0,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,Jr,6-6,Zach Reinhart,Arkansas Pine Bluff,SWAC,53.4,-1.2,-7.2,89.6,11.7,45.5,47.9,0.0,9.9,8.5,17.8,0.0,1.6,9.1,1-2,0.500,10.4,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,Fr,6-0,Justin Begg,George Mason,A10,26.2,-1.2,-16.8,52.4,25.6,20.0,25.1,3.2,2.7,15.6,28.3,0.0,2.9,13.3,0-7,0.000,11.6,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,Fr,6-5,Jalil Bethea,Miami FL,ACC,65.0,-1.2,-8.4,71.6,20.2,33.0,34.8,0.9,10.2,8.6,15.6,0.0,2.2,8.5,5-21,0.238,11.7,7-26,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,So,6-8,Eric Brown,Cal Poly,BW,1.9,-1.2,-12.3,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0-0,0.000,13.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,Sr,6-4,Devon Savage,Merrimack,MAAC,76.6,-1.2,-6.1,86.9,15.6,38.9,40.5,2.2,11.7,3.5,7.5,3.8,2.7,8.9,4-7,0.571,14.9,9-38,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,So,6-5,Bobby Rosenberger,Saint Francis,NEC,33.3,-1.2,-14.9,63.7,25.5,26.0,25.5,10.5,13.9,5.8,16.7,0.0,4.2,4.0,5-15,0.333,10.6,1-10,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,Fr,6-11,Tim Oboh,Buffalo,MAC,41.1,-1.2,-11.1,73.6,18.3,40.0,46.0,4.4,14.8,0.0,30.3,4.7,0.7,30.0,8-17,0.471,2.1,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,Fr,6-9,Yonatan Levy,Green Bay,Horz,22.9,-1.2,-10.4,70.0,22.1,29.4,30.6,6.1,16.7,25.7,22.9,1.8,3.0,11.8,5-12,0.417,5.0,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,Fr,6-9,Jacob Hogarth,Iona,MAAC,8.2,-1.2,-17.9,50.3,11.8,20.0,20.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,1-5,0.200,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,So,6-3,Damien Mayo Jr.,Southern Illinois,MVC,59.4,-1.2,-5.0,89.8,11.9,38.5,43.6,2.7,10.8,13.3,26.1,1.2,0.6,30.8,2-9,0.222,2.5,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,Sr,5-10,Andre Nunley,Southern,SWAC,43.9,-1.2,-3.0,86.1,8.5,28.6,37.7,1.8,3.5,14.5,29.2,0.0,4.1,28.6,2-5,0.400,1.7,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,Jr,6-10,Emmanuel Ogbole,Rutgers,B10,6.7,-1.2,-18.3,26.0,14.4,0.0,0.0,11.8,0.0,0.0,36.5,0.0,0.0,0.0,0-2,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,Fr,5-10,Jaylen Washington,UT Rio Grande Valley,Slnd,35.9,-1.2,-7.4,68.0,18.2,11.8,22.7,4.6,8.1,19.8,21.3,0.0,5.4,35.3,2-8,0.250,7.0,0-9,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,So,6-8,Villiam Garcia Adsten,Drexel,CAA,38.7,-1.2,-7.2,73.2,15.9,33.3,38.5,3.5,14.4,7.3,25.9,3.0,1.6,26.7,5-10,0.500,4.1,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,Sr,6-4,DaJion Humphrey,Bowling Green,MAC,88.9,-1.2,-2.0,93.6,12.5,50.0,52.8,0.7,9.8,3.2,18.5,1.9,2.7,11.1,3-14,0.214,7.3,10-22,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,Sr,5-11,Donovan Sanders,Mississippi Valley S,SWAC,51.2,-1.2,-8.4,84.0,21.5,50.0,48.7,1.1,7.0,23.2,24.2,1.0,1.2,28.6,11-20,0.550,4.6,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,Fr,6-5,Dontrez Williams,Abilene Christian,WAC,36.1,-1.3,-3.6,67.5,19.0,47.1,44.6,0.0,10.2,3.5,31.4,1.8,6.9,11.8,8-12,0.667,5.0,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,Fr,5-10,Keenan Wilkins,Charleston Southern,BSth,46.8,-1.3,-7.4,71.4,22.7,40.7,42.2,0.0,10.3,3.0,28.1,0.0,3.2,11.1,2-8,0.250,15.2,6-19,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,Fr,6-2,Jacob Hudson,Gardner Webb,BSth,52.6,-1.3,-5.3,75.9,19.3,37.5,41.4,4.1,14.5,9.8,28.3,1.0,2.8,54.2,9-19,0.474,2.7,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,So,6-4,Emanuel Richards,Longwood,BSth,19.9,-1.3,-5.6,78.6,16.5,22.2,30.2,6.3,15.7,19.9,25.4,0.0,2.8,22.2,2-5,0.400,5.6,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,Fr,6-3,Azmar Abdullah,Boston University,Pat,59.3,-1.3,-8.0,79.4,18.2,39.0,39.0,0.0,7.4,6.5,16.5,0.0,3.0,0.0,4-16,0.250,12.6,8-25,0.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,Sr,6-4,Anwar Gill,Howard,MEAC,55.0,-1.3,-5.8,80.3,19.3,50.0,47.4,7.2,11.1,17.2,33.9,0.8,4.6,11.5,7-15,0.467,5.5,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,Sr,6-4,Kylen Milton,Murray St.,MVC,61.8,-1.3,-5.3,78.6,16.5,38.6,44.6,2.1,18.6,4.2,24.8,1.0,2.3,36.4,4-14,0.286,4.7,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,Jr,6-6,Regimantas Ciunys,UMBC,AE,36.8,-1.3,-14.8,74.6,13.0,31.3,31.6,3.3,13.4,4.1,6.0,0.0,0.0,18.8,5-14,0.357,1.6,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,Fr,6-6,Luca Soroa,Northeastern,CAA,8.2,-1.3,2.5,50.2,16.8,20.0,18.3,0.0,0.0,10.4,0.0,0.0,18.3,20.0,1-3,0.333,7.3,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,Sr,6-10,Emmanuel Okpomo,New Hampshire,AE,53.8,-1.3,-7.8,87.9,10.3,44.4,48.7,6.4,17.3,1.9,26.3,2.8,2.7,77.8,4-9,0.444,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,So,6-2,A.J. Wills,Wyoming,MWC,42.5,-1.3,-10.8,74.2,17.0,25.0,36.1,0.0,4.8,12.6,21.2,0.0,0.7,81.3,1-10,0.100,4.3,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,Jr,6-7,Devon Ellis,Valparaiso,MVC,12.7,-1.3,-7.6,42.7,8.4,0.0,0.0,5.4,30.4,8.2,0.0,0.0,2.9,0.0,0-3,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,Sr,6-5,Ben Palacios,Boston University,Pat,29.6,-1.3,-11.4,69.8,10.7,25.0,25.0,4.0,6.4,5.9,9.5,0.0,1.0,0.0,3-6,0.500,6.0,0-6,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
