RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,Jr,6-3,Ben Johnson,Bellarmine,ASun,93.9,0.4,-7.4,96.5,21.2,53.8,52.9,1.6,10.5,12.3,18.6,0.0,2.4,11.5,5-9,0.556,13.4,6-17,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,Fr,6-6,Amari McCottry,Saint Louis,A10,46.2,0.4,5.0,103.0,15.8,77.8,66.4,4.3,20.7,9.3,26.9,3.7,3.2,88.9,4-5,0.800,4.2,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,Jr,6-8,Matus Hronsky,Duquesne,A10,47.7,0.4,-1.2,102.7,16.1,50.0,50.0,1.4,10.5,6.1,21.7,0.0,0.9,0.0,1-6,0.167,14.9,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,Fr,6-0,Davian Williams,Alcorn St.,SWAC,55.4,0.4,-1.8,91.8,17.2,44.1,47.6,1.3,12.0,24.4,24.3,2.0,2.5,23.5,3-9,0.333,6.7,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,Fr,6-5,Ben Fox,Central Arkansas,ASun,48.7,0.4,-6.2,96.5,20.0,30.6,42.6,4.7,4.7,3.8,4.9,0.0,1.0,77.8,1-5,0.200,12.7,3-13,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,Jr,6-3,Orlando Lovejoy,Detroit Mercy,Horz,90.1,0.4,-4.1,89.8,26.0,39.0,41.5,3.7,13.2,32.4,21.3,1.2,3.8,12.2,16-38,0.421,1.7,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,Sr,6-0,Wayne McKinney III,San Diego St.,MWC,42.7,0.4,-3.4,99.7,18.8,46.7,48.7,7.1,3.8,9.3,17.8,0.0,1.1,20.0,4-10,0.400,5.6,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,So,6-4,TJ Simpkins,Elon,CAA,60.3,0.4,-9.3,92.0,28.0,31.3,37.0,3.2,11.6,27.8,14.2,0.0,1.3,56.3,5-13,0.385,4.0,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,Sr,6-4,Joe Octave,Stony Brook,CAA,76.7,0.4,-10.4,87.5,31.0,37.5,42.2,10.1,10.9,12.9,17.5,0.0,1.4,32.5,12-26,0.462,9.5,2-14,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,Sr,6-7,Kobe Stewart,Presbyterian,BSth,90.0,0.4,-0.2,99.8,21.5,30.0,39.2,4.8,8.3,20.1,7.0,0.0,1.5,40.0,3-10,0.300,7.5,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,So,6-7,Eddie Ricks III,James Madison,SB,50.6,0.4,6.6,103.6,12.7,78.6,78.6,0.0,11.9,9.4,35.8,8.3,1.5,0.0,1-3,0.333,6.1,3-4,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Fr,6-5,Nate Johnson,Detroit Mercy,Horz,71.8,0.4,-6.4,97.7,19.1,52.5,56.6,7.0,8.3,4.5,25.4,0.0,0.7,50.0,9-14,0.643,4.2,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,So,6-9,Akira Jacobs,Hawaii,BW,51.3,0.4,-1.2,101.7,15.3,67.9,62.9,2.4,8.4,3.1,24.6,1.6,0.9,28.6,2-2,1.000,11.3,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,So,6-8,N'famara Dabo,Brown,Ivy,42.2,0.4,1.1,110.8,10.4,50.0,45.5,9.0,25.9,3.1,0.0,8.8,3.3,50.0,4-8,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,Fr,6-10,Luke Bamgboye,VCU,A10,41.3,0.4,6.0,115.7,8.9,66.7,71.9,4.3,14.4,0.0,27.3,17.3,1.2,33.3,4-6,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,Jr,6-6,Barry Dunning Jr.,South Alabama,SB,83.5,0.4,-6.3,93.3,18.6,41.7,44.1,0.0,29.9,5.9,10.1,4.6,0.0,8.3,2-4,0.500,15.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,So,6-3,Paxton Davidson,The Citadel,SC,69.3,0.4,-2.9,97.4,17.2,43.8,43.8,0.0,18.1,23.2,12.9,4.1,0.0,0.0,2-2,1.000,13.3,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,Fr,6-6,Tyonne Farrell,Rhode Island,A10,54.1,0.4,-1.5,101.5,14.2,38.9,40.8,8.6,14.3,5.5,5.6,0.0,1.6,33.3,4-14,0.286,3.2,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,Jr,6-7,Luka Tarlac,Cal Poly,BW,63.8,0.4,2.5,96.4,17.4,61.1,57.6,6.7,13.1,21.2,31.5,4.2,3.1,33.3,11-15,0.733,1.8,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,So,6-5,Justin Page,Niagara,MAAC,72.8,0.4,-5.0,101.8,14.4,50.0,52.2,2.5,10.0,12.7,15.9,1.2,0.6,8.7,4-8,0.500,8.6,5-15,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Sr,6-8,Kendall Munson,Jacksonville,ASun,40.8,0.4,-2.4,100.7,16.8,75.0,65.7,16.4,22.9,7.5,30.7,0.0,1.7,150.0,3-4,0.750,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Sr,6-4,Jordan Roberts,Texas A&M Corpus Chr,Slnd,59.6,0.4,-2.1,94.5,18.6,37.0,42.6,1.7,1.6,8.6,4.5,3.2,1.7,26.1,7-14,0.500,7.6,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,Jr,6-10,Scottie Ebube,Wyoming,MWC,42.4,0.4,-2.5,96.1,19.8,54.5,50.7,10.4,14.4,8.8,18.4,8.9,0.0,72.7,6-11,0.545,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,Sr,6-9,Woody Newton,George Mason,A10,58.6,0.4,2.4,102.9,15.7,45.8,50.2,3.3,21.9,8.0,16.3,2.7,2.6,16.7,4-6,0.667,7.7,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,Fr,6-6,Chris Arias,Jacksonville,ASun,50.4,0.4,-3.0,92.4,22.3,50.0,55.3,5.3,13.2,0.0,25.0,0.0,0.0,38.5,2-5,0.400,11.1,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,Sr,6-1,Kam Woods,Robert Morris,Horz,82.6,0.3,-1.4,82.8,32.6,41.9,46.2,7.2,5.8,31.6,26.8,0.0,3.2,32.3,10-23,0.435,6.3,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,Sr,6-8,Caleb McCarty,South Carolina St.,MEAC,45.8,0.3,-5.9,100.6,16.4,63.6,69.8,7.8,17.9,2.4,34.1,6.0,0.8,90.9,7-11,0.636,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,Jr,6-7,Amarion Dickerson,Robert Morris,Horz,70.1,0.3,-0.1,95.2,19.0,44.4,51.5,6.8,29.4,3.8,19.7,11.0,0.9,27.8,8-13,0.615,4.7,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,Jr,6-2,Tony Osburn,Nebraska Omaha,Sum,68.3,0.3,-0.1,92.9,21.5,43.1,47.1,0.0,15.5,7.9,10.3,0.0,3.7,20.7,8-13,0.615,11.8,3-16,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,Sr,6-2,Corey Perkins,Delaware St.,MEAC,55.3,0.3,-1.0,102.0,18.9,27.8,43.4,1.5,10.6,24.1,12.7,0.0,4.1,72.2,5-15,0.333,2.4,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,So,6-6,Eian Elmer,Miami OH,MAC,77.4,0.3,-1.0,90.5,19.8,43.2,42.7,3.4,21.1,3.3,5.1,2.2,3.0,13.6,5-10,0.500,12.0,3-12,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,Sr,6-9,Nana Antwi-Boasiako,Stephen F. Austin,Slnd,65.4,0.3,0.8,95.2,19.1,43.3,44.1,9.4,28.2,4.4,11.8,6.6,0.0,60.0,5-9,0.556,6.8,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,Sr,6-3,Erik Reynolds II,Saint Joseph's,A10,81.5,0.3,-5.8,88.1,24.9,40.0,43.7,1.1,11.5,21.8,16.0,1.1,0.6,12.5,13-24,0.542,9.1,2-16,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,Sr,6-9,Ben Wight,Stony Brook,CAA,79.6,0.3,-1.4,103.1,15.7,58.3,66.1,8.5,6.0,20.9,37.6,0.0,4.6,41.7,7-12,0.583,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,Sr,6-4,Kylen Milton,Murray St.,MVC,66.6,0.3,-1.7,92.8,18.9,38.6,45.4,5.5,10.3,12.0,18.8,0.0,2.9,31.8,4-11,0.364,7.8,3-11,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,So,6-8,Assane Diop,Colorado,B12,41.1,0.3,2.5,104.6,12.9,50.0,61.8,2.5,29.7,9.9,27.4,4.2,2.4,57.1,2-3,0.667,4.7,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,Jr,6-7,Stephaun Walker,Old Dominion,SB,88.9,0.3,-6.2,87.4,25.7,43.5,46.2,16.1,21.8,19.3,33.8,0.0,0.8,17.4,10-20,0.500,2.4,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,Fr,6-4,Tey Barbour,Harvard,Ivy,53.4,0.3,-6.2,112.7,13.1,50.0,64.0,0.0,5.7,4.3,21.0,0.0,0.0,71.4,2-2,1.000,6.8,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,So,6-5,Ryan Prather Jr.,Robert Morris,Horz,58.4,0.3,-3.1,90.2,23.9,45.7,45.3,6.1,13.6,0.0,9.4,0.0,0.0,21.7,6-11,0.545,13.4,3-12,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Jr,6-4,Lamar Washington,Pacific,WCC,77.8,0.3,-3.4,82.8,27.2,39.7,44.9,4.3,17.5,42.0,32.7,0.0,1.3,24.1,7-20,0.350,5.7,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,Sr,6-5,Sam Vinson,Northern Kentucky,Horz,85.9,0.3,-1.9,95.3,24.0,30.4,36.7,3.6,9.1,29.8,7.3,2.3,4.5,39.1,4-14,0.286,7.9,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Jr,6-5,Noah Best,Fairfield,MAAC,45.0,0.3,-8.4,105.2,15.4,58.3,55.7,3.9,21.3,8.6,21.0,1.9,0.0,41.7,4-9,0.444,3.2,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Sr,6-7,Ademide Badmus,Gardner Webb,BSth,53.8,0.3,-1.2,116.4,9.2,80.0,82.2,8.3,24.3,12.6,37.6,0.0,0.9,20.0,4-5,0.800,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,Sr,6-4,Shamir Bogues,Vermont,AE,84.8,0.3,1.1,87.4,23.4,46.0,44.3,3.1,7.4,8.4,12.6,3.4,4.0,8.0,10-19,0.526,5.9,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,Sr,6-10,Emmanuel Okpomo,New Hampshire,AE,45.2,0.3,-4.5,105.4,12.8,45.5,46.0,14.9,6.6,0.0,8.3,7.3,1.0,18.2,5-11,0.455,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,Sr,6-5,Jeremiah Hernandez,Ball St.,MAC,46.5,0.3,-10.7,102.4,18.5,33.3,44.0,10.1,6.7,4.6,8.9,0.0,1.7,55.6,3-9,0.333,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,So,6-6,Anthony Finkley,Saint Joseph's,A10,56.9,0.3,-1.1,108.1,10.4,61.1,60.3,3.3,11.5,13.3,23.5,3.3,0.8,22.2,1-3,0.333,4.9,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,Sr,6-6,Dontaie Allen,Wyoming,MWC,55.8,0.3,-4.1,91.9,21.4,40.0,47.4,3.9,7.3,3.1,17.2,0.0,0.0,45.0,2-7,0.286,12.0,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,Sr,6-6,Ethan Morton,Colorado St.,MWC,56.5,0.3,1.9,108.2,6.3,25.0,30.3,8.3,9.8,9.5,13.7,1.9,2.6,50.0,1-4,0.250,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,So,6-6,Tennessee Rainwater,Utah Tech,WAC,65.8,0.3,-6.6,91.0,21.1,50.0,50.5,9.0,9.7,7.9,21.7,1.4,2.3,50.0,10-19,0.526,0.8,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,Jr,6-1,Keon Thompson,Stephen F. Austin,Slnd,59.0,0.3,1.4,84.5,30.4,47.6,48.0,6.3,7.8,25.1,28.7,2.4,3.8,19.0,10-19,0.526,2.5,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,Jr,6-6,Jayden Williams,Dartmouth,Ivy,69.5,0.3,-3.0,96.6,19.6,50.0,51.2,2.6,11.2,3.8,10.1,0.0,2.0,9.3,8-13,0.615,14.8,9-30,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,So,6-9,Osiris Grady,Utah Valley,WAC,51.8,0.3,-0.6,107.6,11.4,47.2,50.1,0.0,6.8,9.2,6.2,2.6,0.0,11.1,4-12,0.333,4.2,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Jr,6-4,Avery Brown,Columbia,Ivy,57.0,0.3,-6.7,88.6,30.3,25.0,41.5,13.5,10.0,17.1,15.9,0.0,4.8,75.0,2-6,0.333,4.8,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Sr,6-6,Devontae Blanton,Eastern Kentucky,ASun,80.0,0.3,-3.4,85.1,24.2,38.7,42.5,6.2,14.0,21.2,24.5,0.0,3.5,29.0,12-28,0.429,1.8,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Sr,6-9,Andre Weir,Kennesaw St.,CUSA,44.0,0.3,15.4,117.4,9.6,0.0,33.9,12.0,21.1,8.7,0.0,16.6,12.2,100.0,0-1,0.000,3.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,So,6-7,Jordan Pyke,Incarnate Word,Slnd,60.3,0.3,-5.3,95.1,16.2,50.0,50.5,12.5,12.6,11.7,27.4,0.0,0.9,54.5,4-9,0.444,1.8,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,So,6-4,Trent Scott,Morehead St.,OVC,57.1,0.3,-5.2,98.1,16.9,60.0,52.5,9.1,5.6,13.0,21.5,0.0,1.2,50.0,6-10,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,So,6-7,Gavin Walsh,Binghamton,AE,96.7,0.3,-4.6,98.7,20.5,37.5,42.8,7.7,19.0,9.9,10.9,0.0,2.2,45.8,9-18,0.500,4.5,0-6,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,Jr,6-4,Saxby Sunderland,Chicago St.,NEC,53.5,0.3,-6.8,98.7,16.2,34.6,41.6,4.2,11.7,14.2,7.9,0.0,2.6,23.1,3-6,0.500,8.9,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Sr,6-5,Mac Riniker,Cal Poly,BW,75.5,0.2,-1.3,90.2,20.9,51.9,51.9,5.7,14.3,23.3,31.9,1.8,2.6,29.6,11-17,0.647,5.1,2-10,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Sr,6-4,Chris Austin,Portland,WCC,84.2,0.2,-1.5,98.6,14.4,44.1,50.5,2.6,8.5,22.7,22.6,1.0,1.6,47.1,3-12,0.250,2.7,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,Jr,6-1,Darius Robinson Jr.,Oral Roberts,Sum,65.5,0.2,-2.6,93.8,20.6,36.5,41.2,5.8,1.6,12.1,3.7,1.5,2.3,15.4,2-8,0.250,13.8,5-18,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,So,6-5,Sebastian Hartmann,Eastern Washington,BSky,73.9,0.2,-5.5,102.5,14.0,60.0,59.7,0.0,8.4,8.8,19.1,0.0,1.3,10.0,6-11,0.545,6.0,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Sr,6-8,Ileri Ayo-Faleye,Vermont,AE,68.6,0.2,-1.5,89.5,21.2,32.4,39.4,5.8,11.4,4.1,5.7,10.6,0.0,41.2,1-7,0.143,12.1,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Sr,6-7,Pip Ajayi,Bucknell,Pat,47.5,0.2,1.8,92.2,19.4,83.3,58.4,15.6,31.3,7.4,23.4,8.4,1.5,150.0,5-6,0.833,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,So,6-3,Damarion Walkup,Southeast Missouri S,OVC,42.5,0.2,-2.5,91.8,19.9,50.0,50.0,3.4,7.1,6.4,18.1,0.0,0.0,0.0,1-6,0.167,9.0,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Jr,6-1,Ryan Pettit,Lafayette,Pat,52.0,0.2,-1.6,96.6,22.4,43.3,48.7,5.9,13.0,10.3,18.8,0.0,5.6,20.0,5-9,0.556,8.4,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Jr,6-9,Nate Brafford,Georgia Southern,SB,49.7,0.2,-4.7,102.2,13.4,46.2,48.2,6.4,10.9,14.8,21.0,0.0,0.9,7.7,3-6,0.500,6.6,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Jr,6-3,Al Green,Louisiana Tech,CUSA,73.6,0.2,-4.2,93.3,18.6,51.9,50.2,1.7,3.7,6.0,18.4,1.3,2.1,14.8,5-14,0.357,8.9,6-13,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Sr,6-3,Luka Savicevic,Lafayette,Pat,61.9,0.2,-4.1,104.7,15.9,59.1,59.1,0.0,13.7,27.6,29.6,0.0,1.2,0.0,2-3,0.667,9.4,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,Jr,6-9,Keyontae Lewis,Wagner,NEC,62.8,0.2,-0.3,108.0,14.4,50.0,51.7,7.4,17.5,3.5,12.1,1.8,3.5,31.3,8-15,0.533,0.9,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,Fr,6-6,Jordan Rogers,NJIT,AE,52.7,0.2,-2.7,107.6,11.2,56.3,66.7,4.1,12.2,18.1,31.2,2.5,1.7,125.0,3-7,0.429,0.6,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,Jr,6-4,Ja'Sean Glover,Nebraska Omaha,Sum,51.1,0.2,-1.4,98.3,16.7,38.5,47.0,1.8,6.9,21.4,17.7,2.4,1.0,30.8,2-6,0.333,6.9,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Jr,6-2,Kyle Frazier,William & Mary,CAA,40.3,0.2,-7.0,105.2,14.4,50.0,50.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1-1,1.000,13.2,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
